opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,deal_won
W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,2017-10-31,2017-11-03,0.0,software,1982.0,11698.03,34288.0,United States,Unknown,MG,55.0,Celia Rouche,West,0
HN6TZPAF,Wilburn Farren,GTX Plus Pro,unknow,Engaging,2017-10-31,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Cara Losch,East,0
AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,2017-11-01,2017-11-13,0.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,0
X3DSI0TQ,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,2017-11-01,2017-11-15,0.0,technolgy,2000.0,1223.72,2497.0,Norway,Unknown,GTX,5482.0,Dustin Brinkmann,Central,0
MG3X7625,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-11-01,2017-12-22,5504.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
8JR8LXEU,Gladys Colclough,MG Special,Betatech,Won,2017-11-01,2017-11-05,53.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,MG,55.0,Melvin Marxen,Central,1
KMRR1P94,Jonathan Berthelot,GTX Basic,Treequote,Lost,2017-11-01,2017-11-17,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550.0,Melvin Marxen,Central,0
JRCD2VQY,Kami Bicknell,MG Advanced,Fasehatice,Won,2017-11-01,2017-11-06,3064.0,retail,1990.0,4968.91,7523.0,United States,Unknown,MG,3393.0,Summer Sewald,West,1
FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,2017-11-01,2017-11-14,2866.0,telecommunications,1994.0,1188.42,3015.0,United States,Unknown,MG,3393.0,Summer Sewald,West,1
8415S7ZV,Vicki Laflamme,GTX Basic,Goodsilron,Lost,2017-11-01,2017-11-06,0.0,marketing,2000.0,2952.73,5107.0,United States,Unknown,GTX,550.0,Celia Rouche,West,0
UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,2017-11-01,2017-11-10,0.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTX,5482.0,Celia Rouche,West,0
GIDII30C,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,2017-11-01,2017-11-10,960.0,medical,2004.0,1618.89,3889.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,1
IVVBVNDH,Vicki Laflamme,MG Special,Nam-zim,Won,2017-11-01,2017-11-02,55.0,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55.0,Celia Rouche,West,1
854QZNWK,Violet Mclelland,MG Special,unknow,Engaging,2017-11-01,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Cara Losch,East,0
FBKK68G6,Boris Faz,GTXPro,Donquadtech,Won,2017-11-02,2017-11-07,4155.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,Unknown,1096.0,Rocco Neubert,East,1
46UHJGY0,Corliss Cosme,MG Special,unknow,Engaging,2017-11-02,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Cara Losch,East,0
SSSTYFDY,Daniell Hammack,GTX Plus Basic,Condax,Lost,2017-11-02,2017-11-05,0.0,medical,2017.0,4.54,9.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,0
VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,2017-11-02,2017-11-28,532.0,software,2002.0,987.39,2253.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,1
UVS5WJRG,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-11-02,2017-11-03,479.0,retail,2001.0,718.62,2448.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-11-02,2017-11-07,0.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
N2249A7T,Markita Hansen,GTXPro,unknow,Engaging,2017-11-02,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Celia Rouche,West,0
5HHFR0VZ,Markita Hansen,GTXPro,Xx-holding,Won,2017-11-02,2017-11-29,4521.0,finance,1993.0,7537.24,20293.0,United States,Unknown,Unknown,1096.0,Celia Rouche,West,1
0DYZ71WX,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-11-02,2017-11-16,585.0,retail,1995.0,5158.71,17479.0,Japan,Unknown,GTX,550.0,Rocco Neubert,East,1
Q1Q3D9BZ,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2017-11-02,2017-11-07,0.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,GTX,550.0,Celia Rouche,West,0
9KV5GM4U,Vicki Laflamme,GTX Basic,Sonron,Won,2017-11-02,2017-11-06,430.0,telecommunications,1999.0,1699.85,5108.0,United States,Unknown,GTX,550.0,Celia Rouche,West,1
6X24V0NC,Darcel Schlecht,GTXPro,Codehow,Lost,2017-11-03,2017-11-09,0.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Unknown,1096.0,Melvin Marxen,Central,0
IIZV9WFC,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-03,2017-12-02,577.0,retail,2007.0,894.33,1635.0,Italy,Unknown,GTX,550.0,Melvin Marxen,Central,1
E1LFK6E3,Kami Bicknell,GTX Basic,unknow,Engaging,2017-11-03,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Summer Sewald,West,0
XSEG5T4H,Markita Hansen,GTX Plus Basic,Zoomit,Engaging,2017-11-03,2017-08-02,472.0,entertainment,1992.0,324.19,978.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,0
WTZ2AHNW,Marty Freudenburg,GTXPro,Treequote,Won,2017-11-03,2017-12-18,4591.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Unknown,1096.0,Melvin Marxen,Central,1
RQ5FNR4O,Maureen Marcano,GTX Basic,Groovestreet,Won,2017-11-03,2017-11-18,662.0,retail,2003.0,223.8,299.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
9BZBU2GY,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,2017-11-03,2017-12-31,5091.0,entertainment,2002.0,349.81,315.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,1
1FMCUSFS,Boris Faz,GTX Plus Pro,Plussunin,Won,2017-11-04,2017-12-08,5737.0,retail,2003.0,1419.98,4018.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
WJO52I18,Cassey Cress,GTXPro,Inity,Engaging,2017-11-04,2017-08-02,472.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,0
ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-04,2017-11-06,583.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550.0,Rocco Neubert,East,1
SWYO7V7O,Darcel Schlecht,GTXPro,Hottechi,Lost,2017-11-04,2017-11-08,0.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
62UFJ4IQ,James Ascencio,GTX Plus Pro,Sunnamplex,Won,2017-11-04,2017-11-10,5031.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,GTX,5482.0,Summer Sewald,West,1
SQ71BWHG,Kary Hendrixson,GTXPro,Zencorporation,Engaging,2017-11-04,2017-08-02,472.0,technolgy,2011.0,40.79,142.0,China,Unknown,Unknown,1096.0,Summer Sewald,West,0
ON821ADT,Markita Hansen,GTXPro,unknow,Engaging,2017-11-04,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Celia Rouche,West,0
ZO4FDMPS,Marty Freudenburg,GTXPro,Rangreen,Lost,2017-11-04,2017-11-05,0.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
T7N0RX05,Maureen Marcano,GTX Plus Pro,unknow,Engaging,2017-11-04,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Summer Sewald,West,0
D9LUG4D8,Reed Clapper,GTXPro,Plussunin,Won,2017-11-04,2017-11-21,4237.0,retail,2003.0,1419.98,4018.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,1
M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,2017-11-04,2017-11-14,0.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,5482.0,Cara Losch,East,0
RN67OVFW,Zane Levy,GTX Basic,unknow,Engaging,2017-11-04,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Summer Sewald,West,0
YAVTI45C,Zane Levy,GTX Basic,Fasehatice,Won,2017-11-04,2017-12-12,481.0,retail,1990.0,4968.91,7523.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
XZUEXEUH,Anna Snelling,GTX Basic,Betatech,Won,2017-11-05,2017-11-09,480.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
IBB0VGUN,Cassey Cress,MG Special,unknow,Engaging,2017-11-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Rocco Neubert,East,0
0CR37ETK,Corliss Cosme,MG Advanced,unknow,Engaging,2017-11-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Cara Losch,East,0
MA56XGWR,Daniell Hammack,GTX Basic,Iselectrics,Engaging,2017-11-05,2017-08-02,472.0,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,GTX,550.0,Rocco Neubert,East,0
6Z3EP424,Elease Gluck,MG Special,Nam-zim,Won,2017-11-05,2017-11-16,51.0,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55.0,Celia Rouche,West,1
VPIXVUUE,Gladys Colclough,GTX Basic,Cancity,Lost,2017-11-05,2017-11-16,0.0,retail,2001.0,718.62,2448.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,0
F98UFHM2,Gladys Colclough,MG Special,Gogozoom,Won,2017-11-05,2017-12-31,52.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55.0,Melvin Marxen,Central,1
NNNEMOZ5,James Ascencio,GTX Plus Pro,unknow,Engaging,2017-11-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,5482.0,Summer Sewald,West,0
JB7JEEI5,James Ascencio,GTX Plus Basic,Sunnamplex,Won,2017-11-05,2017-11-22,1218.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,GTX,1096.0,Summer Sewald,West,1
FQP39JQV,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,2017-11-05,2017-11-12,5681.0,entertainment,2002.0,349.81,315.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,1
PWW6TH3V,Marty Freudenburg,MG Advanced,Dontechi,Lost,2017-11-05,2017-11-17,0.0,software,1982.0,4618.0,10083.0,United States,Unknown,MG,3393.0,Melvin Marxen,Central,0
KXEZ5B3Q,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-11-05,2017-11-17,0.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,MG,55.0,Rocco Neubert,East,0
3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,2017-11-05,2017-11-07,6767.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
QD7MU7DD,Rosie Papadopoulos,GTXPro,unknow,Engaging,2017-11-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Cara Losch,East,0
3ML02CAH,Versie Hillebrand,MG Special,Cancity,Won,2017-11-05,2017-11-11,61.0,retail,2001.0,718.62,2448.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,1
T7AHYN7O,Violet Mclelland,MG Special,Opentech,Lost,2017-11-05,2017-11-21,0.0,finance,1994.0,355.23,853.0,United States,Unknown,MG,55.0,Cara Losch,East,0
9BMWYLQV,Zane Levy,MG Special,Scotfind,Won,2017-11-05,2017-11-17,62.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,MG,55.0,Summer Sewald,West,1
I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,2017-11-06,2017-08-02,472.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,5482.0,Rocco Neubert,East,0
76ZQP7QY,Darcel Schlecht,GTXPro,Betatech,Lost,2017-11-06,2017-11-07,0.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
DP7QR35U,Elease Gluck,GTX Plus Basic,Faxquote,Lost,2017-11-06,2017-11-07,0.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,1096.0,Celia Rouche,West,0
VAD1MF34,Gladys Colclough,MG Special,Konmatfix,Won,2017-11-06,2017-12-19,48.0,marketing,1985.0,375.43,1190.0,United States,Unknown,MG,55.0,Melvin Marxen,Central,1
J9PCNCUP,Kary Hendrixson,GTX Basic,Golddex,Engaging,2017-11-06,2017-08-02,472.0,finance,2008.0,52.5,165.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
6AA52750,Niesha Huffines,GTXPro,Funholding,Lost,2017-11-06,2017-11-13,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Unknown,1096.0,Melvin Marxen,Central,0
1BW8S7JD,Violet Mclelland,MG Special,unknow,Engaging,2017-11-06,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Cara Losch,East,0
WOD9UKMP,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-11-07,2017-11-18,1059.0,finance,1987.0,1698.2,3798.0,United States,Unknown,GTX,1096.0,Dustin Brinkmann,Central,1
C2FSIMZP,Corliss Cosme,GTXPro,unknow,Engaging,2017-11-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Cara Losch,East,0
T482GHJQ,Darcel Schlecht,GTXPro,Konmatfix,Won,2017-11-07,2017-12-20,5031.0,marketing,1985.0,375.43,1190.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,1
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,2017-11-07,2017-12-22,557.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550.0,Dustin Brinkmann,Central,1
3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,2017-11-07,2017-11-14,3426.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,3393.0,Cara Losch,East,1
72C58IRY,Cecily Lampkin,MG Advanced,Funholding,Won,2017-11-08,2017-11-26,2968.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,3393.0,Dustin Brinkmann,Central,1
MMIYELAE,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-11-08,2017-11-19,1071.0,retail,2007.0,894.33,1635.0,Italy,Unknown,GTX,1096.0,Melvin Marxen,Central,1
GS9UKUGV,Jonathan Berthelot,GTXPro,Treequote,Lost,2017-11-08,2017-11-16,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Unknown,1096.0,Melvin Marxen,Central,0
X9MTGVJZ,Kami Bicknell,GTX Plus Pro,Sunnamplex,Lost,2017-11-08,2017-11-26,0.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,GTX,5482.0,Summer Sewald,West,0
N22XN5IM,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,2017-11-08,2017-12-04,1082.0,entertainment,2002.0,349.81,315.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
OTQTFK48,Kary Hendrixson,GTX Plus Basic,Plexzap,Won,2017-11-08,2017-11-11,1203.0,retail,2001.0,2437.85,4874.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
URN9V0FK,Lajuana Vencill,MG Special,Konmatfix,Lost,2017-11-08,2017-12-30,0.0,marketing,1985.0,375.43,1190.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
K6TJSGUB,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-11-08,2017-11-17,985.0,services,1997.0,2041.73,5276.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,1
CSXOYE1C,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-11-08,2017-11-20,1133.0,marketing,2012.0,45.39,100.0,United States,Inity,GTX,1096.0,Melvin Marxen,Central,1
4ATO2S4S,Violet Mclelland,MG Special,Bubba Gump,Won,2017-11-08,2017-12-27,56.0,software,2002.0,987.39,2253.0,United States,Unknown,MG,55.0,Cara Losch,East,1
PMK11X5L,Wilburn Farren,GTX Plus Basic,unknow,Engaging,2017-11-08,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Cara Losch,East,0
W4XB23IP,Boris Faz,GTX Basic,unknow,Engaging,2017-11-09,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Rocco Neubert,East,0
J0X7ZNDX,Donn Cantrell,GTX Basic,Zencorporation,Lost,2017-11-09,2017-11-13,0.0,technolgy,2011.0,40.79,142.0,China,Unknown,GTX,550.0,Rocco Neubert,East,0
GCCBRJF8,Garret Kinder,GTX Plus Pro,Sumace,Won,2017-11-09,2017-11-27,4884.0,retail,2000.0,167.89,493.0,Romania,Unknown,GTX,5482.0,Cara Losch,East,1
G7ZZG9DI,James Ascencio,GTX Basic,Kan-code,Won,2017-11-09,2017-11-22,443.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
TY9RBWLT,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-11-09,2017-11-23,562.0,marketing,2000.0,2952.73,5107.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
NNREN4Q5,Kami Bicknell,GTX Basic,Groovestreet,Won,2017-11-09,2017-11-21,437.0,retail,2003.0,223.8,299.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
T0H5HATU,Kary Hendrixson,MG Advanced,Rantouch,Lost,2017-11-09,2017-11-23,0.0,telecommunications,1994.0,1188.42,3015.0,United States,Unknown,MG,3393.0,Summer Sewald,West,0
49TIKZ5B,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-11-09,2017-11-14,606.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
ZM1HKZRS,Markita Hansen,MG Special,Sonron,Won,2017-11-09,2017-12-10,56.0,telecommunications,1999.0,1699.85,5108.0,United States,Unknown,MG,55.0,Celia Rouche,West,1
2FGV5XNE,Maureen Marcano,MG Advanced,Sunnamplex,Lost,2017-11-09,2017-11-27,0.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,MG,3393.0,Summer Sewald,West,0
04G3DK6T,Moses Frase,MG Special,Warephase,Won,2017-11-09,2017-11-21,54.0,services,1997.0,2041.73,5276.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,1
6JBM1ZKO,Vicki Laflamme,GTXPro,unknow,Engaging,2017-11-09,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Celia Rouche,West,0
QSCVBJNJ,Wilburn Farren,GTXPro,Acme Corporation,Lost,2017-11-09,2017-11-23,0.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,0
C3KQJVDU,Corliss Cosme,GTX Basic,Acme Corporation,Won,2017-11-10,2017-11-18,577.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,GTX,550.0,Cara Losch,East,1
NZIJ3KKG,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-11-10,2017-11-16,0.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,0
F46Q34LY,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-11-10,2017-11-20,4480.0,medical,1992.0,3922.42,6837.0,United States,Unknown,Unknown,1096.0,Melvin Marxen,Central,1
5C13TAA8,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-11-10,2017-12-22,6299.0,medical,2004.0,1618.89,3889.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,1
BFB6C54U,Kary Hendrixson,GTXPro,Condax,Won,2017-11-10,2017-12-01,4673.0,medical,2017.0,4.54,9.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
ZSYWCL6R,Markita Hansen,GTK 500,Xx-holding,Lost,2017-11-10,2017-11-26,0.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTK,26768.0,Celia Rouche,West,0
VNJQD4Z7,Reed Clapper,GTX Plus Pro,Zathunicon,Won,2017-11-10,2017-12-29,4659.0,retail,2010.0,71.12,144.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
0KWYQTQQ,Rosalina Dieter,MG Special,unknow,Engaging,2017-11-10,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Celia Rouche,West,0
50OYB2YN,Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,2017-11-11,2017-11-20,1180.0,retail,2004.0,702.72,1831.0,United States,Unknown,GTX,1096.0,Cara Losch,East,1
C8BIQFEN,Darcel Schlecht,GTX Plus Pro,Betatech,Lost,2017-11-11,2017-11-14,0.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,GTX,5482.0,Melvin Marxen,Central,0
0TEEJ0WD,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-11-11,2017-11-18,0.0,finance,1994.0,355.23,853.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,0
T2G750N6,Jonathan Berthelot,MG Special,Treequote,Won,2017-11-11,2017-12-04,57.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,55.0,Melvin Marxen,Central,1
6BCEXGTX,Marty Freudenburg,GTX Plus Pro,Toughzap,Lost,2017-11-11,2017-11-22,0.0,retail,1995.0,332.43,799.0,United States,Unknown,GTX,5482.0,Melvin Marxen,Central,0
6ZFEAR57,Niesha Huffines,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-11-11,2017-11-22,0.0,retail,2007.0,894.33,1635.0,Italy,Unknown,GTX,1096.0,Melvin Marxen,Central,0
Y1JFDUVB,Versie Hillebrand,MG Special,Codehow,Won,2017-11-11,2017-12-20,48.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,55.0,Dustin Brinkmann,Central,1
7FCXBW1M,Violet Mclelland,MG Special,Bioplex,Won,2017-11-11,2017-11-13,51.0,medical,1991.0,326.82,1016.0,United States,Unknown,MG,55.0,Cara Losch,East,1
83Y5850C,Anna Snelling,MG Special,Inity,Lost,2017-11-12,2017-11-25,0.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
V1458D23,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Won,2017-11-12,2017-11-13,1138.0,finance,1998.0,2022.14,5113.0,United States,Unknown,GTX,1096.0,Cara Losch,East,1
LJEAX51Q,Darcel Schlecht,MG Special,Streethex,Won,2017-11-12,2017-12-21,49.0,retail,1988.0,1376.8,1165.0,Belgium,Unknown,MG,55.0,Melvin Marxen,Central,1
LDDQ5PN2,Garret Kinder,MG Advanced,Sumace,Lost,2017-11-12,2017-11-21,0.0,retail,2000.0,167.89,493.0,Romania,Unknown,MG,3393.0,Cara Losch,East,0
WPJ0AS7T,Gladys Colclough,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-12,2017-12-28,650.0,retail,2007.0,894.33,1635.0,Italy,Unknown,GTX,550.0,Melvin Marxen,Central,1
4J8IA9GL,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-11-12,2017-12-29,470.0,medical,2004.0,1618.89,3889.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
76RZPT87,Lajuana Vencill,GTX Basic,Isdom,Won,2017-11-12,2017-12-31,567.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
9E3UNPHY,Markita Hansen,MG Advanced,Newex,Won,2017-11-12,2017-12-25,3836.0,services,1991.0,1012.72,3492.0,Germany,Unknown,MG,3393.0,Celia Rouche,West,1
CQ8UELF8,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2017-11-12,2017-11-14,5916.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,GTX,5482.0,Melvin Marxen,Central,1
4E5E9MYV,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-11-12,2017-11-22,938.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,1096.0,Summer Sewald,West,1
24BCH90I,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-11-12,2017-11-15,1124.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,1
LWVZKYI0,Versie Hillebrand,MG Special,Gogozoom,Won,2017-11-12,2017-12-01,61.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55.0,Dustin Brinkmann,Central,1
1W2EEX4L,Vicki Laflamme,MG Special,Faxquote,Lost,2017-11-12,2017-12-24,0.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,55.0,Celia Rouche,West,0
8977L373,Wilburn Farren,MG Advanced,Mathtouch,Won,2017-11-12,2017-11-19,4011.0,marketing,1984.0,3027.46,9516.0,Jordan,Unknown,MG,3393.0,Cara Losch,East,1
66LD5EF0,Zane Levy,GTX Plus Basic,Hatfan,Lost,2017-11-12,2017-11-15,0.0,services,1982.0,792.46,1299.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,0
50JIFEWD,Zane Levy,GTXPro,Plusstrip,Won,2017-11-12,2017-11-17,5144.0,entertainment,2002.0,349.81,315.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
MTZQ55RH,Boris Faz,GTX Basic,Zotware,Won,2017-11-13,2017-11-24,493.0,software,1979.0,4478.47,13809.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,1
1V3O11ZD,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-11-13,2017-11-23,0.0,retail,2004.0,702.72,1831.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,0
AIBZQM42,Daniell Hammack,GTX Plus Basic,Kinnamplus,Won,2017-11-13,2017-11-20,1224.0,retail,2004.0,702.72,1831.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
IZ5MV9YF,Jonathan Berthelot,GTX Basic,Isdom,Lost,2017-11-13,2017-11-21,0.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,0
OHJX1K09,Kami Bicknell,GTX Basic,Konex,Lost,2017-11-13,2017-11-14,0.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
I33TECO1,Kami Bicknell,GTXPro,Hottechi,Lost,2017-11-13,2017-11-30,0.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,Unknown,1096.0,Summer Sewald,West,0
MT45X396,Lajuana Vencill,GTX Basic,Streethex,Lost,2017-11-13,2017-11-19,0.0,retail,1988.0,1376.8,1165.0,Belgium,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
